iter	Passed	Remaining
3271	8992	4749
3272	8995	4746
3273	8999	4744
3274	9002	4742
3275	9006	4739
3276	9009	4736
3277	9012	4734
3278	9017	4732
3279	9021	4730
3280	9024	4728
3281	9027	4725
3282	9030	4723
3283	9033	4720
3284	9036	4717
3285	9038	4714
3286	9041	4712
3287	9044	4709
3288	9047	4706
3289	9050	4703
3290	9053	4701
3291	9055	4698
3292	9058	4695
3293	9060	4692
3294	9063	4690
3295	9067	4687
3296	9071	4685
3297	9075	4683
3298	9077	4680
3299	9081	4678
3300	9083	4675
3301	9085	4672
3302	9088	4669
3303	9091	4666
3304	9094	4664
3305	9097	4661
3306	9100	4658
3307	9102	4655
3308	9106	4653
3309	9108	4650
3310	9111	4647
3311	9113	4645
3312	9117	4642
3313	9120	4640
3314	9123	4637
3315	9126	4634
3316	9129	4632
3317	9132	4629
3318	9136	4627
3319	9138	4624
3320	9141	4621
3321	9145	4619
3322	9148	4617
3323	9151	4614
3324	9155	4612
3325	9158	4609
3326	9162	4607
3327	9166	4605
3328	9170	4603
3329	9174	4600
3330	9177	4598
3331	9181	4596
3332	9184	4593
3333	9188	4591
3334	9193	4589
3335	9197	4587
3336	9200	4585
3337	9203	4582
3338	9207	4580
3339	9210	4577
3340	9213	4575
3341	9216	4572
3342	9219	4569
3343	9222	4567
3344	9225	4564
3345	9229	4562
3346	9232	4559
3347	9234	4556
3348	9237	4553
3349	9240	4551
3350	9243	4548
3351	9245	4545
3352	9248	4543
3353	9251	4540
3354	9254	4537
3355	9257	4534
3356	9260	4532
3357	9263	4529
3358	9267	4527
3359	9270	4524
3360	9273	4522
3361	9276	4519
3362	9279	4516
3363	9282	4514
3364	9285	4511
3365	9289	4509
3366	9292	4506
3367	9296	4504
3368	9299	4502
3369	9302	4499
3370	9305	4496
3371	9307	4493
3372	9311	4491
3373	9314	4489
3374	9317	4486
3375	9320	4483
3376	9323	4481
3377	9326	4478
3378	9330	4475
3379	9333	4473
3380	9336	4470
3381	9339	4467
3382	9342	4465
3383	9345	4463
3384	9348	4460
3385	9352	4457
3386	9355	4455
3387	9358	4452
3388	9362	4450
3389	9365	4447
3390	9367	4445
3391	9370	4442
3392	9374	4439
3393	9376	4437
3394	9380	4434
3395	9383	4432
3396	9386	4429
3397	9389	4426
3398	9392	4424
3399	9395	4421
3400	9398	4418
3401	9401	4416
3402	9404	4413
3403	9407	4410
3404	9411	4408
3405	9415	4406
3406	9418	4403
3407	9420	4400
3408	9423	4397
3409	9425	4394
3410	9429	4392
3411	9432	4389
3412	9435	4387
3413	9438	4384
3414	9440	4381
3415	9444	4379
3416	9447	4376
3417	9450	4373
3418	9453	4371
3419	9455	4368
3420	9459	4365
3421	9462	4363
3422	9465	4360
3423	9468	4358
3424	9471	4355
3425	9474	4352
3426	9477	4350
3427	9480	4347
3428	9483	4344
3429	9486	4342
3430	9488	4339
3431	9491	4336
3432	9494	4333
3433	9497	4330
3434	9500	4328
3435	9503	4325
3436	9506	4323
3437	9508	4320
3438	9512	4317
3439	9515	4315
3440	9518	4312
3441	9520	4309
3442	9523	4306
3443	9526	4303
3444	9529	4301
3445	9532	4298
3446	9535	4295
3447	9538	4293
3448	9541	4290
3449	9543	4287
3450	9546	4284
3451	9549	4282
3452	9553	4279
3453	9555	4277
3454	9558	4274
3455	9560	4271
3456	9564	4268
3457	9567	4266
3458	9571	4263
3459	9573	4260
3460	9576	4258
3461	9578	4255
3462	9582	4252
3463	9585	4250
3464	9587	4247
3465	9590	4244
3466	9593	4242
3467	9597	4239
3468	9599	4236
3469	9603	4234
3470	9606	4231
3471	9608	4228
3472	9611	4225
3473	9614	4223
3474	9617	4220
3475	9620	4217
3476	9623	4215
3477	9625	4212
3478	9628	4209
3479	9631	4207
3480	9634	4204
3481	9637	4201
3482	9640	4198
3483	9643	4196
3484	9646	4193
3485	9650	4191
3486	9653	4188
3487	9655	4185
3488	9659	4183
3489	9662	4180
3490	9664	4177
3491	9667	4174
3492	9670	4172
3493	9673	4169
3494	9675	4166
3495	9678	4163
3496	9680	4160
3497	9683	4157
3498	9685	4154
3499	9688	4152
3500	9691	4149
3501	9694	4146
3502	9697	4144
3503	9699	4141
3504	9702	4138
3505	9706	4136
3506	9709	4133
3507	9711	4130
3508	9713	4127
3509	9716	4124
3510	9719	4121
3511	9722	4119
3512	9725	4116
3513	9728	4113
3514	9731	4111
3515	9734	4108
3516	9737	4106
3517	9740	4103
3518	9743	4100
3519	9746	4097
3520	9749	4095
3521	9752	4092
3522	9755	4090
3523	9758	4087
3524	9761	4084
3525	9764	4081
3526	9767	4079
3527	9770	4076
3528	9774	4074
3529	9777	4071
3530	9780	4068
3531	9783	4066
3532	9786	4063
3533	9789	4061
3534	9793	4058
3535	9796	4056
3536	9799	4053
3537	9802	4050
3538	9805	4048
3539	9809	4045
3540	9812	4043
3541	9816	4040
3542	9819	4038
3543	9823	4035
3544	9826	4033
3545	9830	4030
3546	9835	4028
3547	9838	4026
3548	9842	4024
3549	9846	4021
3550	9851	4019
3551	9855	4017
3552	9859	4015
3553	9862	4012
3554	9865	4010
3555	9869	4007
3556	9872	4005
3557	9876	4002
3558	9879	4000
3559	9883	3997
3560	9885	3994
3561	9888	3992
3562	9891	3989
3563	9895	3987
3564	9898	3984
3565	9902	3982
3566	9904	3978
3567	9906	3976
3568	9909	3973
3569	9912	3970
3570	9915	3968
3571	9917	3964
3572	9920	3962
3573	9923	3959
3574	9927	3956
3575	9930	3954
3576	9933	3951
3577	9936	3948
3578	9939	3946
3579	9942	3943
3580	9945	3941
3581	9949	3938
3582	9952	3935
3583	9954	3932
3584	9956	3930
3585	9959	3927
3586	9963	3925
3587	9966	3922
3588	9969	3919
3589	9972	3916
3590	9976	3914
3591	9979	3911
3592	9982	3908
3593	9985	3906
3594	9988	3903
3595	9992	3901
3596	9994	3898
3597	9997	3895
3598	10000	3893
3599	10003	3890
3600	10006	3887
3601	10010	3885
3602	10013	3882
3603	10016	3879
3604	10019	3877
3605	10022	3874
3606	10026	3872
3607	10029	3869
3608	10032	3866
3609	10035	3864
3610	10038	3861
3611	10042	3859
3612	10045	3856
3613	10048	3853
3614	10051	3851
3615	10054	3848
3616	10057	3845
3617	10061	3843
3618	10065	3840
3619	10067	3837
3620	10070	3835
3621	10073	3832
3622	10076	3829
3623	10079	3827
3624	10082	3824
3625	10086	3822
3626	10090	3819
3627	10092	3816
3628	10095	3814
3629	10099	3811
3630	10102	3808
3631	10105	3806
3632	10108	3803
3633	10111	3800
3634	10114	3798
3635	10117	3795
3636	10121	3792
3637	10125	3790
3638	10127	3787
3639	10130	3785
3640	10133	3782
3641	10137	3779
3642	10140	3777
3643	10142	3774
3644	10144	3771
3645	10148	3768
3646	10151	3766
3647	10154	3763
3648	10157	3760
3649	10159	3757
3650	10162	3754
3651	10165	3752
3652	10168	3749
3653	10170	3746
3654	10173	3743
3655	10176	3741
3656	10179	3738
3657	10181	3735
3658	10184	3732
3659	10187	3729
3660	10190	3727
3661	10193	3724
3662	10197	3721
3663	10199	3718
3664	10201	3715
3665	10204	3713
3666	10207	3710
3667	10211	3708
3668	10214	3705
3669	10217	3702
3670	10221	3700
3671	10224	3697
3672	10228	3695
3673	10231	3692
3674	10234	3690
3675	10238	3687
3676	10241	3684
3677	10243	3682
3678	10246	3679
3679	10249	3676
3680	10251	3673
3681	10254	3670
3682	10258	3668
3683	10261	3665
3684	10265	3663
3685	10268	3660
3686	10271	3657
3687	10274	3655
3688	10277	3652
3689	10280	3649
3690	10282	3646
3691	10286	3644
3692	10289	3641
3693	10291	3638
3694	10295	3636
3695	10298	3633
3696	10302	3630
3697	10305	3628
3698	10308	3625
3699	10311	3623
3700	10314	3620
3701	10317	3617
3702	10320	3614
3703	10323	3612
3704	10325	3609
3705	10329	3606
3706	10331	3603
3707	10334	3601
3708	10337	3598
3709	10339	3595
3710	10343	3592
3711	10346	3590
3712	10349	3587
3713	10351	3584
3714	10354	3581
3715	10356	3578
3716	10359	3575
3717	10361	3572
3718	10364	3569
3719	10367	3567
3720	10371	3564
3721	10373	3561
3722	10377	3559
3723	10380	3556
3724	10383	3553
3725	10385	3551
3726	10389	3548
3727	10391	3545
3728	10395	3543
3729	10399	3540
3730	10402	3538
3731	10405	3535
3732	10409	3532
3733	10411	3530
3734	10415	3527
3735	10418	3524
3736	10420	3521
3737	10423	3519
3738	10426	3516
3739	10429	3513
3740	10432	3510
3741	10434	3508
3742	10438	3505
3743	10441	3502
3744	10444	3500
3745	10448	3497
3746	10452	3495
3747	10454	3492
3748	10457	3489
3749	10459	3486
3750	10463	3484
3751	10466	3481
3752	10470	3478
3753	10473	3476
3754	10476	3473
3755	10478	3470
3756	10481	3467
3757	10485	3465
3758	10488	3462
3759	10491	3459
3760	10494	3457
3761	10497	3454
3762	10501	3452
3763	10505	3449
3764	10509	3447
3765	10513	3445
3766	10516	3442
3767	10520	3439
3768	10524	3437
3769	10528	3435
3770	10532	3432
3771	10536	3430
3772	10540	3427
3773	10544	3425
3774	10548	3423
3775	10552	3420
3776	10555	3417
3777	10559	3415
3778	10562	3412
3779	10564	3409
3780	10567	3407
3781	10571	3404
3782	10573	3401
3783	10576	3398
3784	10579	3396
3785	10583	3393
3786	10586	3390
3787	10589	3388
3788	10592	3385
3789	10595	3382
3790	10597	3379
3791	10600	3377
3792	10603	3374
3793	10607	3371
3794	10609	3368
3795	10612	3366
3796	10615	3363
3797	10618	3360
3798	10620	3357
3799	10623	3354
3800	10626	3352
3801	10629	3349
3802	10632	3346
3803	10634	3343
3804	10637	3340
3805	10640	3338
3806	10643	3335
3807	10646	3332
3808	10649	3329
3809	10652	3327
3810	10655	3324
3811	10658	3321
3812	10661	3318
3813	10664	3316
3814	10667	3313
3815	10670	3310
3816	10672	3307
3817	10675	3305
3818	10678	3302
3819	10680	3299
3820	10683	3296
3821	10685	3293
3822	10688	3290
3823	10691	3288
3824	10694	3285
3825	10698	3282
3826	10701	3280
3827	10703	3277
3828	10707	3274
3829	10710	3271
3830	10713	3269
3831	10716	3266
3832	10720	3263
3833	10723	3261
3834	10726	3258
3835	10730	3255
3836	10733	3253
3837	10736	3250
3838	10739	3247
3839	10742	3245
3840	10746	3242
3841	10749	3239
3842	10751	3237
3843	10754	3234
3844	10757	3231
3845	10760	3228
3846	10763	3225
3847	10765	3223
3848	10768	3220
3849	10771	3217
3850	10773	3214
3851	10777	3211
3852	10780	3209
3853	10782	3206
3854	10785	3203
3855	10788	3200
3856	10792	3198
3857	10795	3195
3858	10797	3192
3859	10801	3190
3860	10803	3187
3861	10806	3184
3862	10809	3181
3863	10811	3178
3864	10814	3175
3865	10817	3173
3866	10820	3170
3867	10823	3167
3868	10826	3164
3869	10829	3162
3870	10832	3159
3871	10835	3156
3872	10838	3153
3873	10840	3150
3874	10843	3148
3875	10846	3145
3876	10849	3142
3877	10852	3139
3878	10856	3137
3879	10859	3134
3880	10862	3131
3881	10865	3129
3882	10867	3126
3883	10869	3123
3884	10872	3120
3885	10875	3117
3886	10878	3114
3887	10881	3112
3888	10884	3109
3889	10888	3106
3890	10890	3104
3891	10894	3101
3892	10897	3098
3893	10899	3095
3894	10902	3092
3895	10904	3090
3896	10907	3087
3897	10910	3084
3898	10914	3082
3899	10917	3079
3900	10920	3076
3901	10923	3073
3902	10926	3070
3903	10928	3068
3904	10932	3065
3905	10936	3063
3906	10939	3060
3907	10942	3057
3908	10944	3054
3909	10947	3051
3910	10950	3049
3911	10953	3046
3912	10955	3043
3913	10958	3040
3914	10961	3037
3915	10964	3035
3916	10967	3032
3917	10970	3029
3918	10972	3026
3919	10975	3023
3920	10978	3021
3921	10981	3018
3922	10984	3015
3923	10987	3012
3924	10990	3010
3925	10992	3007
3926	10994	3004
3927	10996	3001
3928	11001	2998
3929	11004	2996
3930	11007	2993
3931	11011	2990
3932	11014	2988
3933	11017	2985
3934	11019	2982
3935	11023	2979
3936	11025	2977
3937	11028	2974
3938	11031	2971
3939	11034	2968
3940	11036	2965
3941	11039	2962
3942	11042	2960
3943	11045	2957
3944	11048	2954
3945	11051	2951
3946	11054	2949
3947	11057	2946
3948	11060	2943
3949	11063	2940
3950	11066	2938
3951	11070	2935
3952	11073	2933
3953	11076	2930
3954	11078	2927
3955	11081	2924
3956	11084	2921
3957	11087	2919
3958	11091	2916
3959	11094	2913
3960	11099	2911
3961	11102	2908
3962	11105	2906
3963	11108	2903
3964	11111	2900
3965	11115	2897
3966	11117	2894
3967	11120	2892
3968	11122	2889
3969	11126	2886
3970	11130	2884
3971	11132	2881
3972	11135	2878
3973	11138	2875
3974	11142	2873
3975	11145	2870
3976	11148	2867
3977	11150	2864
3978	11153	2862
3979	11157	2859
3980	11159	2856
3981	11162	2853
3982	11165	2850
3983	11167	2848
3984	11170	2845
3985	11174	2842
3986	11178	2840
3987	11181	2837
3988	11184	2834
3989	11186	2831
3990	11189	2828
3991	11192	2826
3992	11195	2823
3993	11198	2820
3994	11201	2817
3995	11204	2815
3996	11207	2812
3997	11210	2809
3998	11212	2806
3999	11215	2803
4000	11217	2800
4001	11221	2798
4002	11224	2795
4003	11227	2792
4004	11231	2790
4005	11234	2787
4006	11236	2784
4007	11239	2781
4008	11242	2779
4009	11245	2776
4010	11248	2773
4011	11250	2770
4012	11253	2767
4013	11257	2765
4014	11260	2762
4015	11262	2759
4016	11265	2756
4017	11267	2753
4018	11270	2751
4019	11274	2748
4020	11277	2745
4021	11281	2743
4022	11283	2740
4023	11287	2737
4024	11290	2734
4025	11292	2732
4026	11295	2729
4027	11299	2726
4028	11302	2723
4029	11305	2721
4030	11308	2718
4031	11312	2715
4032	11314	2712
4033	11317	2710
4034	11320	2707
4035	11323	2704
4036	11325	2701
4037	11328	2698
4038	11330	2695
4039	11333	2693
4040	11337	2690
4041	11340	2687
4042	11343	2685
4043	11346	2682
4044	11350	2679
4045	11353	2677
4046	11355	2674
4047	11358	2671
4048	11362	2668
4049	11365	2665
4050	11367	2662
4051	11370	2660
4052	11373	2657
4053	11376	2654
4054	11379	2651
4055	11382	2649
4056	11385	2646
4057	11388	2643
4058	11392	2641
4059	11394	2638
4060	11398	2635
4061	11401	2632
4062	11404	2630
4063	11407	2627
4064	11410	2624
4065	11413	2621
4066	11416	2619
4067	11419	2616
4068	11422	2613
4069	11426	2610
4070	11429	2608
4071	11432	2605
4072	11436	2602
4073	11438	2599
4074	11441	2597
4075	11444	2594
4076	11447	2591
4077	11450	2588
4078	11453	2586
4079	11456	2583
4080	11458	2580
4081	11460	2577
4082	11463	2574
4083	11466	2571
4084	11468	2568
4085	11471	2566
4086	11475	2563
4087	11478	2560
4088	11480	2557
4089	11483	2554
4090	11485	2552
4091	11488	2549
4092	11491	2546
4093	11494	2543
4094	11497	2540
4095	11500	2538
4096	11503	2535
4097	11506	2532
4098	11509	2529
4099	11512	2527
4100	11515	2524
4101	11518	2521
4102	11521	2518
4103	11525	2516
4104	11528	2513
4105	11531	2510
4106	11534	2508
4107	11537	2505
4108	11539	2502
4109	11542	2499
4110	11544	2496
4111	11548	2493
4112	11552	2491
4113	11554	2488
4114	11557	2485
4115	11560	2482
4116	11562	2479
4117	11565	2477
4118	11568	2474
4119	11572	2471
4120	11575	2469
4121	11579	2466
4122	11582	2463
4123	11585	2461
4124	11588	2458
4125	11591	2455
4126	11594	2452
4127	11597	2449
4128	11600	2447
4129	11603	2444
4130	11606	2441
4131	11609	2438
4132	11612	2435
4133	11615	2433
4134	11618	2430
4135	11620	2427
4136	11623	2424
4137	11625	2421
4138	11628	2419
4139	11632	2416
4140	11635	2413
4141	11639	2411
4142	11642	2408
4143	11645	2405
4144	11648	2402
4145	11651	2400
4146	11654	2397
4147	11657	2394
4148	11661	2391
4149	11664	2389
4150	11667	2386
4151	11670	2383
4152	11674	2380
4153	11677	2378
4154	11680	2375
4155	11683	2372
4156	11686	2369
4157	11689	2367
4158	11692	2364
4159	11695	2361
4160	11698	2358
4161	11700	2355
4162	11702	2352
4163	11705	2350
4164	11709	2347
4165	11712	2344
4166	11716	2342
4167	11719	2339
4168	11722	2336
4169	11725	2333
4170	11728	2331
4171	11732	2328
4172	11734	2325
4173	11737	2322
4174	11741	2320
4175	11744	2317
4176	11747	2314
4177	11750	2311
4178	11752	2308
4179	11755	2306
4180	11757	2303
4181	11761	2300
4182	11763	2297
4183	11766	2294
4184	11769	2291
4185	11771	2289
4186	11774	2286
4187	11777	2283
4188	11780	2280
4189	11783	2278
4190	11786	2275
4191	11788	2272
4192	11791	2269
4193	11794	2266
4194	11797	2263
4195	11799	2260
4196	11801	2258
4197	11804	2255
4198	11806	2252
4199	11809	2249
4200	11813	2246
4201	11816	2243
4202	11818	2241
4203	11821	2238
4204	11824	2235
4205	11827	2232
4206	11830	2229
4207	11833	2227
4208	11835	2224
4209	11838	2221
4210	11841	2218
4211	11845	2216
4212	11848	2213
4213	11850	2210
4214	11854	2207
4215	11857	2205
4216	11860	2202
4217	11863	2199
4218	11866	2196
4219	11868	2193
4220	11871	2190
4221	11875	2188
4222	11878	2185
4223	11882	2182
4224	11885	2180
4225	11887	2177
4226	11890	2174
4227	11893	2171
4228	11895	2168
4229	11898	2165
4230	11901	2163
4231	11904	2160
4232	11907	2157
4233	11910	2154
4234	11913	2152
4235	11915	2149
4236	11918	2146
4237	11921	2143
4238	11924	2140
4239	11927	2137
4240	11931	2135
4241	11935	2132
4242	11938	2129
4243	11941	2127
4244	11944	2124
4245	11946	2121
4246	11949	2118
4247	11952	2115
4248	11954	2112
4249	11956	2110
4250	11958	2107
4251	11961	2104
4252	11965	2101
4253	11968	2098
4254	11971	2096
4255	11974	2093
4256	11978	2090
4257	11982	2088
4258	11984	2085
4259	11987	2082
4260	11990	2079
4261	11993	2076
4262	11996	2074
4263	11998	2071
4264	12001	2068
4265	12003	2065
4266	12007	2062
4267	12010	2059
4268	12012	2056
4269	12015	2054
4270	12018	2051
4271	12021	2048
4272	12024	2045
4273	12027	2043
4274	12031	2040
4275	12034	2037
4276	12037	2034
4277	12040	2032
4278	12043	2029
4279	12046	2026
4280	12050	2023
4281	12053	2021
4282	12056	2018
4283	12059	2015
4284	12062	2012
4285	12066	2010
4286	12069	2007
4287	12071	2004
4288	12075	2001
4289	12078	1999
4290	12081	1996
4291	12085	1993
4292	12088	1990
4293	12092	1988
4294	12095	1985
4295	12097	1982
4296	12101	1979
4297	12104	1977
4298	12107	1974
4299	12111	1971
4300	12114	1968
4301	12117	1966
4302	12119	1963
4303	12122	1960
4304	12126	1957
4305	12129	1954
4306	12133	1952
4307	12135	1949
4308	12139	1946
4309	12142	1943
4310	12144	1941
4311	12147	1938
4312	12149	1935
4313	12153	1932
4314	12156	1929
4315	12159	1926
4316	12162	1924
4317	12164	1921
4318	12167	1918
4319	12170	1915
4320	12172	1912
4321	12174	1909
4322	12177	1907
4323	12179	1904
4324	12182	1901
4325	12185	1898
4326	12187	1895
4327	12191	1892
4328	12194	1890
4329	12197	1887
4330	12200	1884
4331	12203	1881
4332	12205	1878
4333	12208	1876
4334	12210	1873
4335	12213	1870
4336	12217	1867
4337	12220	1864
4338	12223	1862
4339	12226	1859
4340	12229	1856
4341	12232	1853
4342	12235	1850
4343	12238	1848
4344	12242	1845
4345	12244	1842
4346	12247	1839
4347	12251	1837
4348	12253	1834
4349	12256	1831
4350	12259	1828
4351	12262	1825
4352	12265	1823
4353	12268	1820
4354	12271	1817
4355	12274	1814
4356	12278	1811
4357	12280	1809
4358	12284	1806
4359	12287	1803
4360	12290	1800
4361	12292	1797
4362	12295	1795
4363	12298	1792
4364	12302	1789
4365	12305	1786
4366	12308	1784
4367	12310	1781
4368	12313	1778
4369	12316	1775
4370	12319	1772
4371	12322	1769
4372	12325	1767
4373	12328	1764
4374	12331	1761
4375	12334	1758
4376	12337	1756
4377	12340	1753
4378	12343	1750
4379	12346	1747
4380	12349	1744
4381	12351	1742
4382	12354	1739
4383	12358	1736
4384	12361	1733
4385	12364	1730
4386	12367	1728
4387	12370	1725
4388	12374	1722
4389	12378	1720
4390	12381	1717
4391	12384	1714
4392	12388	1711
4393	12391	1708
4394	12394	1706
4395	12396	1703
4396	12399	1700
4397	12402	1697
4398	12405	1694
4399	12408	1692
4400	12412	1689
4401	12416	1686
4402	12418	1683
4403	12421	1681
4404	12425	1678
4405	12428	1675
4406	12430	1672
4407	12433	1669
4408	12436	1667
4409	12439	1664
4410	12442	1661
4411	12444	1658
4412	12447	1655
4413	12450	1652
4414	12453	1650
4415	12456	1647
4416	12459	1644
4417	12462	1641
4418	12465	1638
4419	12469	1636
4420	12472	1633
4421	12474	1630
4422	12477	1627
4423	12481	1625
4424	12483	1622
4425	12487	1619
4426	12489	1616
4427	12492	1613
4428	12495	1610
4429	12497	1608
4430	12500	1605
4431	12502	1602
4432	12505	1599
4433	12508	1596
4434	12511	1593
4435	12514	1591
4436	12517	1588
4437	12519	1585
4438	12522	1582
4439	12525	1579
4440	12527	1576
4441	12530	1574
4442	12533	1571
4443	12536	1568
4444	12539	1565
4445	12541	1562
4446	12544	1559
4447	12548	1557
4448	12551	1554
4449	12553	1551
4450	12556	1548
4451	12560	1546
4452	12563	1543
4453	12567	1540
4454	12570	1537
4455	12573	1535
4456	12576	1532
4457	12579	1529
4458	12582	1526
4459	12585	1523
4460	12589	1521
4461	12593	1518
4462	12596	1515
4463	12600	1512
4464	12603	1510
4465	12606	1507
4466	12609	1504
4467	12612	1501
4468	12614	1498
4469	12617	1496
4470	12620	1493
4471	12623	1490
4472	12627	1487
4473	12630	1485
4474	12634	1482
4475	12636	1479
4476	12639	1476
4477	12642	1473
4478	12646	1471
4479	12649	1468
4480	12652	1465
4481	12655	1462
4482	12659	1459
4483	12661	1457
4484	12665	1454
4485	12668	1451
4486	12671	1448
4487	12674	1445
4488	12676	1443
4489	12679	1440
4490	12683	1437
4491	12686	1434
4492	12689	1431
4493	12692	1429
4494	12695	1426
4495	12697	1423
4496	12699	1420
4497	12702	1417
4498	12706	1414
4499	12709	1412
4500	12713	1409
4501	12715	1406
4502	12719	1403
4503	12721	1400
4504	12725	1398
4505	12728	1395
4506	12730	1392
4507	12733	1389
4508	12737	1387
4509	12739	1384
4510	12742	1381
4511	12746	1378
4512	12750	1375
4513	12752	1373
4514	12756	1370
4515	12758	1367
4516	12761	1364
4517	12763	1361
4518	12766	1358
4519	12769	1356
4520	12772	1353
4521	12775	1350
4522	12778	1347
4523	12781	1344
4524	12784	1341
4525	12786	1339
4526	12789	1336
4527	12792	1333
4528	12794	1330
4529	12798	1327
4530	12800	1324
4531	12803	1322
4532	12806	1319
4533	12808	1316
4534	12811	1313
4535	12814	1310
4536	12818	1308
4537	12821	1305
4538	12824	1302
4539	12827	1299
4540	12829	1296
4541	12833	1294
4542	12836	1291
4543	12838	1288
4544	12841	1285
4545	12844	1282
4546	12846	1279
4547	12849	1277
4548	12852	1274
4549	12855	1271
4550	12858	1268
4551	12861	1265
4552	12864	1262
4553	12866	1260
4554	12868	1257
4555	12870	1254
4556	12872	1251
4557	12876	1248
4558	12878	1245
4559	12882	1243
4560	12885	1240
4561	12887	1237
4562	12891	1234
4563	12893	1231
4564	12895	1228
4565	12899	1226
4566	12902	1223
4567	12905	1220
4568	12908	1217
4569	12912	1214
4570	12915	1212
4571	12918	1209
4572	12921	1206
4573	12924	1203
4574	12928	1201
4575	12931	1198
4576	12934	1195
4577	12937	1192
4578	12940	1189
4579	12943	1186
4580	12946	1184
4581	12948	1181
4582	12951	1178
4583	12953	1175
4584	12956	1172
4585	12959	1169
4586	12962	1167
4587	12965	1164
4588	12967	1161
4589	12970	1158
4590	12973	1155
4591	12975	1152
4592	12978	1150
4593	12982	1147
4594	12984	1144
4595	12986	1141
4596	12989	1138
4597	12992	1135
4598	12995	1133
4599	12999	1130
4600	13001	1127
4601	13004	1124
4602	13008	1121
4603	13011	1119
4604	13013	1116
4605	13016	1113
4606	13019	1110
4607	13022	1107
4608	13025	1105
4609	13028	1102
4610	13031	1099
4611	13034	1096
4612	13037	1093
4613	13040	1090
4614	13043	1088
4615	13046	1085
4616	13048	1082
4617	13052	1079
4618	13055	1076
4619	13057	1074
4620	13061	1071
4621	13064	1068
4622	13066	1065
4623	13069	1062
4624	13071	1059
4625	13074	1057
4626	13077	1054
4627	13080	1051
4628	13083	1048
4629	13086	1045
4630	13089	1043
4631	13093	1040
4632	13097	1037
4633	13099	1034
4634	13101	1031
4635	13104	1028
4636	13108	1026
4637	13110	1023
4638	13113	1020
4639	13115	1017
4640	13118	1014
4641	13122	1012
4642	13124	1009
4643	13128	1006
4644	13130	1003
4645	13134	1000
4646	13138	998
4647	13141	995
4648	13144	992
4649	13148	989
4650	13151	986
4651	13154	984
4652	13157	981
4653	13160	978
4654	13163	975
4655	13167	972
4656	13170	970
4657	13173	967
4658	13177	964
4659	13180	961
4660	13182	958
4661	13185	955
4662	13187	953
4663	13191	950
4664	13194	947
4665	13196	944
4666	13199	941
4667	13202	938
4668	13205	936
4669	13209	933
4670	13212	930
4671	13215	927
4672	13218	924
4673	13221	922
4674	13224	919
4675	13227	916
4676	13230	913
4677	13233	910
4678	13235	908
4679	13238	905
4680	13242	902
4681	13245	899
4682	13248	896
4683	13251	894
4684	13254	891
4685	13258	888
4686	13261	885
4687	13264	882
4688	13268	880
4689	13270	877
4690	13273	874
4691	13277	871
4692	13280	868
4693	13283	865
4694	13286	863
4695	13289	860
4696	13292	857
4697	13295	854
4698	13299	851
4699	13301	849
4700	13304	846
4701	13307	843
4702	13309	840
4703	13311	837
4704	13314	834
4705	13318	832
4706	13321	829
4707	13324	826
4708	13327	823
4709	13329	820
4710	13332	817
4711	13334	815
4712	13337	812
4713	13340	809
4714	13343	806
4715	13346	803
4716	13349	800
4717	13352	798
4718	13356	795
4719	13358	792
4720	13361	789
4721	13364	786
4722	13367	784
4723	13371	781
4724	13374	778
4725	13376	775
4726	13379	772
4727	13381	769
4728	13384	767
4729	13388	764
4730	13390	761
4731	13394	758
4732	13396	755
4733	13399	752
4734	13402	750
4735	13406	747
4736	13408	744
4737	13410	741
4738	13414	738
4739	13417	735
4740	13420	733
4741	13424	730
4742	13427	727
4743	13430	724
4744	13433	721
4745	13435	719
4746	13438	716
4747	13441	713
4748	13443	710
4749	13445	707
4750	13447	704
4751	13450	701
4752	13452	699
4753	13456	696
4754	13459	693
4755	13462	690
4756	13464	687
4757	13466	684
4758	13469	682
4759	13472	679
4760	13475	676
4761	13479	673
4762	13481	670
4763	13484	668
4764	13487	665
4765	13490	662
4766	13494	659
4767	13496	656
4768	13498	653
4769	13501	651
4770	13504	648
4771	13507	645
4772	13511	642
4773	13514	639
4774	13517	636
4775	13520	634
4776	13523	631
4777	13526	628
4778	13529	625
4779	13532	622
4780	13535	620
4781	13539	617
4782	13541	614
4783	13543	611
4784	13546	608
4785	13549	605
4786	13553	603
4787	13555	600
4788	13559	597
4789	13562	594
4790	13565	591
4791	13568	588
4792	13572	586
4793	13575	583
4794	13578	580
4795	13581	577
4796	13584	574
4797	13587	572
4798	13590	569
4799	13593	566
4800	13596	563
4801	13598	560
4802	13601	557
4803	13603	555
4804	13606	552
4805	13610	549
4806	13614	546
4807	13617	543
4808	13619	540
4809	13622	538
4810	13624	535
4811	13628	532
4812	13630	529
4813	13633	526
4814	13636	523
4815	13639	521
4816	13642	518
4817	13645	515
4818	13648	512
4819	13651	509
4820	13654	506
4821	13657	504
4822	13660	501
4823	13663	498
4824	13666	495
4825	13670	492
4826	13672	490
4827	13675	487
4828	13678	484
4829	13681	481
4830	13684	478
4831	13687	475
4832	13690	473
4833	13693	470
4834	13696	467
4835	13700	464
4836	13704	461
4837	13707	458
4838	13710	456
4839	13713	453
4840	13716	450
4841	13719	447
4842	13722	444
4843	13725	442
4844	13728	439
4845	13730	436
4846	13733	433
