iter	RMSE
3235	92.65056823
3236	92.6488156
3237	92.64705901
3238	92.6457388
3239	92.64311115
3240	92.64087887
3241	92.63913768
3242	92.63735041
3243	92.63593659
3244	92.63428678
3245	92.63282674
3246	92.63138509
3247	92.62906202
3248	92.62721022
3249	92.62593214
3250	92.62400333
3251	92.62277905
3252	92.62109921
3253	92.61955002
3254	92.61778145
3255	92.61619081
3256	92.61527356
3257	92.61380063
3258	92.61266185
3259	92.60968266
3260	92.60738525
3261	92.60558994
3262	92.60377246
3263	92.60249594
3264	92.60000626
3265	92.59863981
3266	92.5966307
3267	92.59534864
3268	92.59298132
3269	92.59071217
3270	92.58904103
3271	92.58772919
3272	92.58537282
3273	92.58330885
3274	92.58099301
3275	92.57932465
3276	92.57678923
3277	92.574915
3278	92.57313793
3279	92.5712022
3280	92.56918891
3281	92.56710593
3282	92.5647108
3283	92.5630053
3284	92.56138389
3285	92.56040127
3286	92.55835393
3287	92.556636
3288	92.55520728
3289	92.55305219
3290	92.55081099
3291	92.54932164
3292	92.54770507
3293	92.54576964
3294	92.54337082
3295	92.54152748
3296	92.54033006
3297	92.53855308
3298	92.5373205
3299	92.5358382
3300	92.53432863
3301	92.53243796
3302	92.53067325
3303	92.52915203
3304	92.52835862
3305	92.52675523
3306	92.52446141
3307	92.52327373
3308	92.52121337
3309	92.51951816
3310	92.51834715
3311	92.51680779
3312	92.51526674
3313	92.51319988
3314	92.51114804
3315	92.50962115
3316	92.5080076
3317	92.50657765
3318	92.50362336
3319	92.50253053
3320	92.50109083
3321	92.49987472
3322	92.49753467
3323	92.49563817
3324	92.49344605
3325	92.49216343
3326	92.49022184
3327	92.48870596
3328	92.48670106
3329	92.4850413
3330	92.48272879
3331	92.48110024
3332	92.47934168
3333	92.47847615
3334	92.47698245
3335	92.47495208
3336	92.47285769
3337	92.47031008
3338	92.46862326
3339	92.46714486
3340	92.46564991
3341	92.46348062
3342	92.46107626
3343	92.45925991
3344	92.45746744
3345	92.45518261
3346	92.45310805
3347	92.45133431
3348	92.44982219
3349	92.44812327
3350	92.44634612
3351	92.44466258
3352	92.44231578
3353	92.44061972
3354	92.4383982
3355	92.43723566
3356	92.43509386
3357	92.43387117
3358	92.43270332
3359	92.43000804
3360	92.42819483
3361	92.42687702
3362	92.42517683
3363	92.42414316
3364	92.42271895
3365	92.42138485
3366	92.420471
3367	92.41814786
3368	92.41605082
3369	92.41479904
3370	92.4124717
3371	92.41056742
3372	92.40770164
3373	92.40686821
3374	92.40507019
3375	92.40361385
3376	92.40234413
3377	92.40161498
3378	92.39980389
3379	92.39772259
3380	92.39650657
3381	92.3944109
3382	92.39175878
3383	92.39017903
3384	92.38914021
3385	92.38718273
3386	92.38482728
3387	92.3823912
3388	92.38094797
3389	92.3788786
3390	92.37766197
3391	92.37575498
3392	92.3735624
3393	92.37146954
3394	92.37032772
3395	92.36820863
3396	92.36635909
3397	92.36450597
3398	92.3632609
3399	92.36128104
3400	92.35876581
3401	92.35658911
3402	92.35485297
3403	92.35312583
3404	92.35102707
3405	92.34964895
3406	92.34875125
3407	92.34752368
3408	92.34627805
3409	92.34467383
3410	92.34231366
3411	92.34080373
3412	92.33839435
3413	92.33683488
3414	92.33535974
3415	92.3330229
3416	92.33133914
3417	92.33000745
3418	92.32798165
3419	92.32689968
3420	92.32466734
3421	92.32318999
3422	92.32202219
3423	92.32033498
3424	92.31899971
3425	92.31717167
3426	92.31540858
3427	92.31448552
3428	92.31328058
3429	92.31127927
3430	92.30945369
3431	92.30817813
3432	92.30657435
3433	92.30490473
3434	92.30315014
3435	92.30117217
3436	92.2997499
3437	92.29832366
3438	92.29643552
3439	92.29512883
3440	92.29330729
3441	92.29192697
3442	92.29085813
3443	92.28948304
3444	92.28800099
3445	92.28669783
3446	92.28507104
3447	92.2838293
3448	92.28236623
3449	92.28003904
3450	92.27762713
3451	92.2766182
3452	92.27408619
3453	92.27190948
3454	92.27013828
3455	92.2686455
3456	92.26678563
3457	92.26555404
3458	92.26343226
3459	92.26219789
3460	92.26084266
3461	92.25975259
3462	92.2580707
3463	92.25599137
3464	92.25460803
3465	92.25273068
3466	92.25091128
3467	92.24918888
3468	92.24793141
3469	92.24585405
3470	92.24480316
3471	92.24331261
3472	92.24119004
3473	92.24016633
3474	92.23822146
3475	92.23707851
3476	92.23517352
3477	92.23387867
3478	92.23249788
3479	92.22972936
3480	92.22853417
3481	92.22712106
3482	92.22570824
3483	92.22386433
3484	92.22240566
3485	92.22070136
3486	92.21933008
3487	92.21724951
3488	92.21565393
3489	92.21430055
3490	92.21207252
3491	92.2110037
3492	92.20874867
3493	92.20697085
3494	92.20528829
3495	92.20319526
3496	92.20207362
3497	92.20087893
3498	92.19965171
3499	92.19846046
3500	92.19730609
3501	92.19574244
3502	92.194312
3503	92.19364015
3504	92.1922871
3505	92.19029026
3506	92.1886579
3507	92.18727279
3508	92.18603258
3509	92.18381954
3510	92.18234233
3511	92.18124172
3512	92.18038852
3513	92.17927473
3514	92.17754026
3515	92.17622083
3516	92.17485465
3517	92.17299299
3518	92.1707987
3519	92.16850772
3520	92.16705057
3521	92.16569493
3522	92.16434884
3523	92.16211897
3524	92.16052798
3525	92.15918692
3526	92.15743994
3527	92.15537129
3528	92.1542616
3529	92.1528063
3530	92.15063812
3531	92.14974606
3532	92.14824643
3533	92.14639084
3534	92.14410482
3535	92.14248358
3536	92.14116468
3537	92.13941676
3538	92.13814497
3539	92.13690546
3540	92.13474022
3541	92.13269072
3542	92.13124439
3543	92.13026227
3544	92.12847572
3545	92.12714616
3546	92.12607614
3547	92.12471791
3548	92.12342034
3549	92.12174988
3550	92.12015882
3551	92.11836492
3552	92.11648771
3553	92.11490972
3554	92.11312348
3555	92.11167417
3556	92.1101379
3557	92.10859033
3558	92.1068798
3559	92.10570264
3560	92.10439473
3561	92.103096
3562	92.10114505
3563	92.09981235
3564	92.09796996
3565	92.09739301
3566	92.09626175
3567	92.09505912
3568	92.09323002
3569	92.09203962
3570	92.09035509
3571	92.08954024
3572	92.08839024
3573	92.08659306
3574	92.08547129
3575	92.08384794
3576	92.08175681
3577	92.07977001
3578	92.07821456
3579	92.07612994
3580	92.07476734
3581	92.07249595
3582	92.07128394
3583	92.07046551
3584	92.06931807
3585	92.06805273
3586	92.06652135
3587	92.06524002
3588	92.06344439
3589	92.06183391
3590	92.06034369
3591	92.05923739
3592	92.05740385
3593	92.05528473
3594	92.05424465
3595	92.05287056
3596	92.05150974
3597	92.04939097
3598	92.04710249
3599	92.04539015
3600	92.04423531
3601	92.0427666
3602	92.04163911
3603	92.04033764
3604	92.03887288
3605	92.03734506
3606	92.0348948
3607	92.03390646
3608	92.03166351
3609	92.03043141
3610	92.02867981
3611	92.02647792
3612	92.02476354
3613	92.02304942
3614	92.02193322
3615	92.02029607
3616	92.0192163
3617	92.01775161
3618	92.01644294
3619	92.01544427
3620	92.01372221
3621	92.01237307
3622	92.01118505
3623	92.00921577
3624	92.00745716
3625	92.00613881
3626	92.00469254
3627	92.00378538
3628	92.00238217
3629	92.00075572
3630	91.99951492
3631	91.99751641
3632	91.99621642
3633	91.99484896
3634	91.99338752
3635	91.99206571
3636	91.9906597
3637	91.98965267
3638	91.98831381
3639	91.98689209
3640	91.98545178
3641	91.9842766
3642	91.98179368
3643	91.98069184
3644	91.97948805
3645	91.97791851
3646	91.97647336
3647	91.97521344
3648	91.97314313
3649	91.97206198
3650	91.97060456
3651	91.96951676
3652	91.96772383
3653	91.96580726
3654	91.96482532
3655	91.96286321
3656	91.96156167
3657	91.95991733
3658	91.95899069
3659	91.95743683
3660	91.9562405
3661	91.95402181
3662	91.95282823
3663	91.95156348
3664	91.95048853
3665	91.94928078
3666	91.94803452
3667	91.94604936
3668	91.94409677
3669	91.94302047
3670	91.9417678
3671	91.93962588
3672	91.93796815
3673	91.93664123
3674	91.93536486
3675	91.93400371
3676	91.93260447
3677	91.93074604
3678	91.92939555
3679	91.9281378
3680	91.92677878
3681	91.92548939
3682	91.92369709
3683	91.92250177
3684	91.92136493
3685	91.91901338
3686	91.91707639
3687	91.91582545
3688	91.91434644
3689	91.91306166
3690	91.91189739
3691	91.91030935
3692	91.90847472
3693	91.90725686
3694	91.90603863
3695	91.90453964
3696	91.90256735
3697	91.90145577
3698	91.90022843
3699	91.89882058
3700	91.89742569
3701	91.89624691
3702	91.89547356
3703	91.89404554
3704	91.89265565
3705	91.891406
3706	91.890218
3707	91.88940899
3708	91.8873074
3709	91.88575437
3710	91.88458091
3711	91.88248107
3712	91.88099219
3713	91.87943606
3714	91.87757117
3715	91.87672211
3716	91.87567163
3717	91.87464607
3718	91.87402728
3719	91.87278866
3720	91.87179716
3721	91.87066058
3722	91.86966622
3723	91.86822521
3724	91.86660685
3725	91.86536095
3726	91.86350724
3727	91.86179589
3728	91.86047432
3729	91.85878482
3730	91.85719423
3731	91.85555974
3732	91.85329532
3733	91.85195542
3734	91.85002337
3735	91.84869943
3736	91.84757098
3737	91.84563848
3738	91.84431339
3739	91.84296425
3740	91.8418511
3741	91.840661
3742	91.839706
3743	91.83859014
3744	91.83724691
3745	91.83599629
3746	91.83479295
3747	91.83346286
3748	91.83221759
3749	91.83097442
3750	91.82945715
3751	91.82860598
3752	91.82652283
3753	91.82554456
3754	91.82434424
3755	91.82273263
3756	91.82121953
3757	91.81980617
3758	91.81878676
3759	91.81726926
3760	91.81610368
3761	91.81470536
3762	91.81418531
3763	91.81281521
3764	91.81156872
3765	91.80986663
3766	91.80877894
3767	91.80756227
3768	91.80586757
3769	91.80444174
3770	91.80356711
3771	91.80163842
3772	91.79987659
3773	91.79898625
3774	91.79769002
3775	91.79630802
3776	91.79432736
3777	91.79283734
3778	91.79191606
3779	91.79106145
3780	91.78977195
3781	91.78843384
3782	91.78730514
3783	91.78649628
3784	91.78531595
3785	91.78303563
3786	91.78197372
3787	91.780698
3788	91.77927316
3789	91.77817443
3790	91.7763476
3791	91.7748121
3792	91.77386053
3793	91.77301271
3794	91.77193361
3795	91.77073713
3796	91.7697447
3797	91.76853961
3798	91.76692659
3799	91.76583138
3800	91.76490284
3801	91.76278445
3802	91.76115331
3803	91.75985042
3804	91.75812728
3805	91.75701388
3806	91.75542918
3807	91.75406228
3808	91.75224123
3809	91.75061889
3810	91.74977752
3811	91.74798278
3812	91.74619154
3813	91.74536982
3814	91.74380156
3815	91.74207405
3816	91.74044681
3817	91.73905727
3818	91.73814983
3819	91.73619663
3820	91.73514064
3821	91.73392774
3822	91.73178773
3823	91.7297408
3824	91.7286991
3825	91.72738078
3826	91.7259078
3827	91.72481665
3828	91.72337999
3829	91.72172089
3830	91.72058049
3831	91.71873119
3832	91.71730331
3833	91.71589378
3834	91.71500222
3835	91.71308699
3836	91.71183991
3837	91.71100071
3838	91.70883717
3839	91.70762878
3840	91.7061882
3841	91.70499046
3842	91.70335957
3843	91.70227981
3844	91.7011184
3845	91.70051027
3846	91.69918612
3847	91.69749976
3848	91.69676855
3849	91.69530838
3850	91.69451514
3851	91.69324816
3852	91.69239194
3853	91.69064851
3854	91.68902871
3855	91.68795511
3856	91.68716824
3857	91.68580863
3858	91.68465007
3859	91.68276428
3860	91.68169023
3861	91.68039825
3862	91.67885533
3863	91.67751345
3864	91.67645803
3865	91.67493603
3866	91.67377192
3867	91.67215984
3868	91.67071148
3869	91.66847798
3870	91.66729889
3871	91.66621014
3872	91.66456589
3873	91.66333181
3874	91.66192616
3875	91.6606679
3876	91.65884623
3877	91.65744012
3878	91.65596919
3879	91.65475543
3880	91.65284941
3881	91.65188834
3882	91.65048235
3883	91.64948832
3884	91.64768734
3885	91.64586898
3886	91.64450721
3887	91.64355598
3888	91.64239858
3889	91.64159858
3890	91.639962
3891	91.63864042
3892	91.63779948
3893	91.63702304
3894	91.6356206
3895	91.63469438
3896	91.63283013
3897	91.63131553
3898	91.62965755
3899	91.62782026
3900	91.62661801
3901	91.62513365
3902	91.62315564
3903	91.6223566
3904	91.6206123
3905	91.61898367
3906	91.61766316
3907	91.61640408
3908	91.61497863
3909	91.6138363
3910	91.61299744
3911	91.61041613
3912	91.60938489
3913	91.60852294
3914	91.60757687
3915	91.60680087
3916	91.60551861
3917	91.60390309
3918	91.60296926
3919	91.6024803
3920	91.60148901
3921	91.60066548
3922	91.59976791
3923	91.59847324
3924	91.59796434
3925	91.59677151
3926	91.5959754
3927	91.59450171
3928	91.59293673
3929	91.59182313
3930	91.59023368
3931	91.58896093
3932	91.58793594
3933	91.58675044
3934	91.58605448
3935	91.58511785
3936	91.5837749
3937	91.58290024
3938	91.5817421
3939	91.58078994
3940	91.57934453
3941	91.57767489
3942	91.5767607
3943	91.57543642
3944	91.57417624
3945	91.57269746
3946	91.57161355
3947	91.57057895
3948	91.56873817
3949	91.56705649
3950	91.5655468
3951	91.56463097
3952	91.56330307
3953	91.56244675
3954	91.56062896
3955	91.55902155
3956	91.55765773
3957	91.55612383
3958	91.55498731
3959	91.55374733
3960	91.55287824
3961	91.55189585
3962	91.55042003
3963	91.54943302
3964	91.54800672
3965	91.5462063
3966	91.54541771
3967	91.54429041
3968	91.54345091
3969	91.54224687
3970	91.54142322
3971	91.5399951
3972	91.53843938
3973	91.53753505
3974	91.53576697
3975	91.53496734
3976	91.53282676
3977	91.53193583
3978	91.53086162
3979	91.52992381
3980	91.52899771
3981	91.52764674
3982	91.52682107
3983	91.5256584
3984	91.52399104
3985	91.52310387
3986	91.52175651
3987	91.52061579
3988	91.51980838
3989	91.51907774
3990	91.51778019
3991	91.51674621
3992	91.51525549
3993	91.51345955
3994	91.5124568
3995	91.51131458
3996	91.51026643
3997	91.50878238
3998	91.50695741
3999	91.50588767
4000	91.5047466
4001	91.50316692
4002	91.50177559
4003	91.50086005
4004	91.49979098
4005	91.49872538
4006	91.49765753
4007	91.49707971
4008	91.49583406
4009	91.49487007
4010	91.49393593
4011	91.49256088
4012	91.49115649
4013	91.49040689
4014	91.48968305
4015	91.48786191
4016	91.48722506
4017	91.48646969
4018	91.48476072
4019	91.48370928
4020	91.4830857
4021	91.48180067
4022	91.48077426
4023	91.47974096
4024	91.47874957
4025	91.47778967
4026	91.47652794
4027	91.47468074
4028	91.47307432
4029	91.47192206
4030	91.47056505
4031	91.46961706
4032	91.46808295
4033	91.46676188
4034	91.46487091
4035	91.46393155
4036	91.4629067
4037	91.46127038
4038	91.46065858
4039	91.45946694
4040	91.45828843
4041	91.45734966
4042	91.45606981
4043	91.45448487
4044	91.45256328
4045	91.45183184
4046	91.45058087
4047	91.44995956
4048	91.44902329
4049	91.44802436
4050	91.44690319
4051	91.44540384
4052	91.44458323
4053	91.44329595
4054	91.4425885
4055	91.44105969
4056	91.43959217
4057	91.43856178
4058	91.43760657
4059	91.43646169
4060	91.43532872
4061	91.43418754
4062	91.433557
4063	91.43302326
4064	91.43183835
4065	91.43089376
4066	91.4294793
4067	91.42828131
4068	91.42635313
4069	91.42550165
4070	91.42443543
4071	91.42262693
4072	91.42168571
4073	91.42051136
4074	91.41960494
4075	91.4187185
4076	91.41792408
4077	91.41714502
4078	91.41626451
4079	91.41524855
4080	91.41383812
4081	91.41231704
4082	91.41105431
4083	91.41016355
4084	91.40947546
4085	91.40784702
4086	91.40673894
4087	91.40583948
4088	91.40472589
4089	91.40334764
4090	91.40247995
4091	91.4016412
4092	91.40036121
4093	91.39909392
4094	91.39783853
4095	91.39640924
4096	91.39575435
4097	91.39371622
4098	91.39252519
4099	91.39123431
4100	91.38964316
4101	91.38858377
4102	91.38787885
4103	91.38733126
4104	91.38628693
4105	91.38504765
4106	91.38366761
4107	91.38239163
4108	91.38083628
4109	91.37972936
4110	91.3788859
4111	91.377155
4112	91.3762923
4113	91.37548708
4114	91.37474841
4115	91.37357227
4116	91.37270419
4117	91.37159052
4118	91.37082461
4119	91.36955949
4120	91.36840254
4121	91.36748842
4122	91.36621976
4123	91.36508851
4124	91.36359509
4125	91.36207016
4126	91.36113922
4127	91.3601911
4128	91.35927938
4129	91.35801518
4130	91.35662805
4131	91.35495402
4132	91.35402479
4133	91.35274999
4134	91.35181328
4135	91.35068328
4136	91.34996112
4137	91.34917617
4138	91.34810601
4139	91.34610186
4140	91.34515214
4141	91.3442395
4142	91.34318836
4143	91.34222264
4144	91.34025848
4145	91.33888744
4146	91.33818833
4147	91.33696479
4148	91.33579228
4149	91.3349791
4150	91.33401175
4151	91.33266269
4152	91.33180912
4153	91.33099196
4154	91.32981076
4155	91.32892722
4156	91.32790424
4157	91.32668713
4158	91.32548216
4159	91.32467773
4160	91.32346188
4161	91.32230716
4162	91.32147729
4163	91.32092292
4164	91.3195692
4165	91.318763
4166	91.31795407
4167	91.31738636
4168	91.31689442
4169	91.31590833
4170	91.31492956
4171	91.31329252
4172	91.31203942
4173	91.31103344
4174	91.31000171
4175	91.30893568
4176	91.30808667
4177	91.30653231
4178	91.30547453
4179	91.30465913
4180	91.30335739
4181	91.30158556
4182	91.30081506
4183	91.29973049
4184	91.29864368
4185	91.29758113
4186	91.29634155
4187	91.29506904
4188	91.29380306
4189	91.29275807
4190	91.29141105
4191	91.29044747
4192	91.28918859
4193	91.28837023
4194	91.28746108
4195	91.28657599
4196	91.28572243
4197	91.2847096
4198	91.28386264
4199	91.28267891
4200	91.28124077
4201	91.2804876
4202	91.2798095
4203	91.27887401
4204	91.27781909
4205	91.27666792
4206	91.27579745
4207	91.27444724
4208	91.27329938
4209	91.27208966
4210	91.2711846
4211	91.27007056
4212	91.26908859
4213	91.2683037
4214	91.26727412
4215	91.26638979
4216	91.26507586
4217	91.26445357
4218	91.26277571
4219	91.26128652
4220	91.26043954
4221	91.25970893
4222	91.25829908
4223	91.25766424
4224	91.25666606
4225	91.25577978
4226	91.25488064
4227	91.25369632
4228	91.25288183
4229	91.25138353
4230	91.24986767
4231	91.24921361
4232	91.24864517
4233	91.24779747
4234	91.24672029
4235	91.24544143
4236	91.24461683
4237	91.24295847
4238	91.241786
4239	91.24094769
4240	91.23950738
4241	91.23870787
4242	91.23718703
4243	91.2364309
4244	91.23558861
4245	91.23493512
4246	91.23327892
4247	91.23253326
4248	91.23166811
4249	91.23096052
4250	91.22982267
4251	91.22886002
4252	91.2273575
4253	91.22656242
4254	91.22535253
4255	91.22420399
4256	91.22299504
4257	91.22231205
4258	91.22085576
4259	91.22002733
4260	91.21872827
4261	91.21797628
4262	91.21690622
4263	91.2161335
4264	91.21484901
4265	91.2139548
4266	91.21302471
4267	91.21211912
4268	91.21127016
4269	91.21016805
4270	91.20852487
4271	91.20791382
4272	91.20746381
4273	91.20588484
4274	91.20459388
4275	91.20387593
4276	91.20243943
4277	91.20141025
4278	91.20068597
4279	91.19931131
4280	91.19795708
4281	91.19695094
4282	91.19561451
4283	91.19444916
4284	91.19363882
4285	91.19210173
4286	91.19143022
4287	91.19059413
4288	91.19008732
4289	91.18891006
4290	91.18767163
4291	91.18625854
4292	91.18498133
4293	91.18364008
4294	91.18230563
4295	91.18129719
4296	91.17976751
4297	91.17858687
4298	91.17732859
4299	91.17587535
4300	91.17478354
4301	91.17325338
4302	91.17247764
4303	91.17172754
4304	91.17034296
4305	91.1696314
4306	91.1680889
4307	91.16730475
4308	91.16649841
4309	91.16537334
4310	91.16426232
4311	91.1633382
4312	91.16243273
4313	91.16202746
4314	91.16153409
4315	91.16054896
4316	91.15953269
4317	91.15840042
4318	91.15788595
4319	91.15745936
4320	91.15612766
4321	91.15568936
4322	91.15410582
4323	91.1534009
4324	91.15216849
4325	91.15091826
4326	91.15025675
4327	91.14916716
4328	91.14788778
4329	91.14636057
4330	91.14552422
4331	91.14466135
4332	91.14387958
4333	91.14274282
4334	91.14190564
4335	91.14084976
4336	91.13985879
4337	91.13869521
4338	91.13781927
4339	91.13696202
4340	91.13588837
4341	91.13505811
4342	91.1337359
4343	91.13254857
4344	91.13161155
4345	91.13063383
4346	91.1297658
4347	91.12854178
4348	91.12712455
4349	91.12634693
4350	91.12515024
4351	91.12377118
4352	91.12213707
4353	91.12125913
4354	91.12036937
4355	91.11950675
4356	91.1189021
4357	91.11841544
4358	91.11736495
4359	91.11662945
4360	91.11554354
4361	91.11478035
4362	91.11411525
4363	91.11275406
4364	91.11189165
4365	91.11095029
4366	91.10996859
4367	91.10904503
4368	91.10841461
4369	91.10744292
4370	91.10662368
4371	91.10550141
4372	91.10483112
4373	91.10347571
4374	91.1022452
4375	91.10084892
4376	91.10034496
4377	91.09903129
4378	91.09778216
4379	91.09680232
4380	91.09597365
4381	91.09555785
4382	91.09399162
4383	91.09297366
4384	91.0925497
4385	91.09166782
4386	91.09060932
4387	91.08965143
4388	91.08912971
4389	91.08852124
4390	91.08797704
4391	91.08703402
4392	91.08538377
4393	91.08480089
4394	91.08346743
4395	91.08277564
4396	91.08164673
4397	91.08089591
4398	91.08029065
4399	91.07957735
4400	91.07887731
4401	91.07705366
4402	91.07631671
4403	91.07471509
4404	91.07309082
4405	91.07176142
4406	91.0703544
4407	91.0694736
4408	91.06880645
4409	91.06824019
4410	91.0671899
4411	91.06603982
4412	91.06400913
4413	91.0629191
4414	91.06211419
4415	91.06105193
4416	91.06039804
4417	91.05959941
4418	91.05881454
4419	91.05734603
4420	91.05636083
4421	91.05570311
4422	91.05497537
4423	91.05418196
4424	91.05346371
4425	91.05233976
4426	91.05114594
4427	91.05013573
4428	91.04911241
4429	91.04825318
4430	91.04705778
4431	91.04631379
4432	91.0446287
4433	91.04376807
4434	91.04268967
4435	91.04156849
4436	91.0404635
4437	91.03937319
4438	91.03887791
4439	91.03764929
4440	91.03673463
4441	91.03600217
4442	91.03484169
4443	91.03414191
4444	91.03312423
4445	91.03251745
4446	91.03148427
4447	91.03071418
4448	91.02965536
4449	91.02859396
4450	91.02743073
4451	91.0259267
4452	91.02503136
4453	91.02380456
4454	91.02278475
4455	91.02224188
4456	91.02118473
4457	91.02002907
4458	91.01808852
4459	91.0171239
4460	91.01551816
4461	91.01492202
4462	91.01386631
4463	91.01316453
4464	91.01233114
4465	91.01149613
4466	91.01090324
4467	91.01006408
4468	91.00928957
4469	91.00828015
4470	91.00663459
4471	91.00575392
4472	91.00476845
4473	91.00350167
4474	91.00202967
4475	91.00069797
4476	91.00006024
4477	90.99956347
4478	90.99887421
4479	90.99842169
4480	90.99771255
4481	90.99672178
4482	90.99547166
4483	90.9949494
4484	90.99328605
4485	90.99249047
4486	90.99174078
4487	90.99030175
4488	90.98951463
4489	90.98814989
4490	90.98768439
4491	90.98598663
4492	90.98529997
4493	90.98451218
4494	90.98373447
4495	90.98295333
4496	90.9815505
4497	90.98082726
4498	90.98014742
4499	90.97955766
4500	90.9785708
4501	90.97766
4502	90.97651427
4503	90.97586772
4504	90.9743219
4505	90.97355582
4506	90.97293874
4507	90.97219092
4508	90.97102219
4509	90.97035298
4510	90.96899975
4511	90.96827117
4512	90.96703805
4513	90.96640371
4514	90.96514523
4515	90.9647249
4516	90.96284594
4517	90.96213921
4518	90.9607922
4519	90.96007291
4520	90.95921789
4521	90.95850952
4522	90.95756207
4523	90.95684517
4524	90.95575445
4525	90.95481769
4526	90.95366417
4527	90.95279996
4528	90.95169022
4529	90.95083762
4530	90.95035528
4531	90.94926308
4532	90.94814029
4533	90.94757391
4534	90.94644968
4535	90.9453754
4536	90.94460745
4537	90.94397225
4538	90.94271876
4539	90.94162155
4540	90.94044684
4541	90.93923574
4542	90.93804105
4543	90.93719012
4544	90.93656508
4545	90.93582256
4546	90.93487269
4547	90.93386036
4548	90.93315499
4549	90.93227608
4550	90.93143383
4551	90.93065104
4552	90.92962297
4553	90.92853956
4554	90.92790583
4555	90.92710085
4556	90.92594601
4557	90.92448994
4558	90.92358878
4559	90.92185488
4560	90.92065211
4561	90.91968118
4562	90.91879455
4563	90.91828337
4564	90.91765247
4565	90.91620735
4566	90.91563186
4567	90.91360429
4568	90.91233555
4569	90.91090553
4570	90.90986134
4571	90.90911414
4572	90.90839701
4573	90.90764659
4574	90.90635862
4575	90.90553702
4576	90.90386052
4577	90.90284689
4578	90.90169917
4579	90.90073494
4580	90.89960796
4581	90.89879322
4582	90.89804207
4583	90.89699815
4584	90.89579169
4585	90.89512803
4586	90.89448885
4587	90.89306858
4588	90.89226354
4589	90.89165476
4590	90.89112985
4591	90.88979191
4592	90.88918905
4593	90.88815815
4594	90.8868305
4595	90.88614064
4596	90.88584315
4597	90.88507619
4598	90.88453873
4599	90.88306095
4600	90.88249377
4601	90.88160896
4602	90.87993334
4603	90.87883727
4604	90.87768339
4605	90.87685145
4606	90.8750858
4607	90.87393702
4608	90.8731138
4609	90.8726558
4610	90.87216237
4611	90.87107878
4612	90.87017482
4613	90.86882265
4614	90.86805168
4615	90.86703846
4616	90.86642889
4617	90.86604507
4618	90.86487327
4619	90.86455916
4620	90.86350333
4621	90.86279309
4622	90.86216746
4623	90.8610249
4624	90.86029138
4625	90.85903115
4626	90.85769127
4627	90.85629974
4628	90.85514892
4629	90.85441181
4630	90.8534033
4631	90.8526821
4632	90.85178307
4633	90.85116921
4634	90.85005148
4635	90.84971666
4636	90.84872339
4637	90.84766572
4638	90.846695
4639	90.84608983
4640	90.8454682
4641	90.84424109
4642	90.84330369
4643	90.84279347
4644	90.84145347
4645	90.84061237
4646	90.83973098
4647	90.83875357
4648	90.83794975
4649	90.8368792
4650	90.83613812
4651	90.83518998
4652	90.83412892
4653	90.83296192
4654	90.83213165
4655	90.83112727
4656	90.8296599
4657	90.82877693
4658	90.82743575
4659	90.82678816
4660	90.82636493
4661	90.8259005
4662	90.82455852
4663	90.82294865
4664	90.82228661
4665	90.82159853
4666	90.82049885
4667	90.81977007
4668	90.81839121
4669	90.81773304
4670	90.81680625
4671	90.81581738
4672	90.81487428
4673	90.8144127
4674	90.81363029
4675	90.81271977
4676	90.81185181
4677	90.81079486
4678	90.80977354
4679	90.8091327
4680	90.80854826
4681	90.80737019
4682	90.80610718
4683	90.80563465
4684	90.80493252
4685	90.80388041
4686	90.80271476
4687	90.8019332
4688	90.80109658
4689	90.80048102
4690	90.79986697
4691	90.79822244
4692	90.79711449
4693	90.79584142
4694	90.79501739
4695	90.79447494
4696	90.7934838
4697	90.79273214
4698	90.79197004
4699	90.79140898
4700	90.79071679
4701	90.78992565
4702	90.78907194
4703	90.7880299
4704	90.78745785
4705	90.78662965
4706	90.78541651
4707	90.78467458
4708	90.78408073
4709	90.78326888
4710	90.7825413
4711	90.78218139
4712	90.78141125
4713	90.78055521
4714	90.77977714
4715	90.77900191
4716	90.77795522
4717	90.77734259
4718	90.77670657
4719	90.77544306
4720	90.77493309
4721	90.77426297
4722	90.77356169
4723	90.77277988
4724	90.77065934
4725	90.77044726
4726	90.76958137
4727	90.76867469
4728	90.76800082
4729	90.76709052
4730	90.76682809
4731	90.76534047
4732	90.76436005
4733	90.76387048
4734	90.76270987
4735	90.76157464
4736	90.76047844
4737	90.7595
4738	90.75855941
4739	90.75753451
4740	90.75669193
4741	90.75533943
4742	90.75477342
4743	90.75318157
4744	90.75240484
4745	90.75135373
4746	90.7505215
4747	90.74984193
4748	90.74934046
4749	90.74886083
4750	90.74719616
4751	90.74570983
4752	90.74436448
4753	90.74317735
4754	90.74233672
4755	90.74117205
4756	90.74030327
4757	90.73898295
4758	90.7376657
4759	90.73636304
4760	90.73576637
4761	90.73465085
4762	90.73415147
4763	90.73334823
4764	90.73259296
4765	90.73145599
4766	90.73054552
4767	90.72968542
4768	90.72902179
4769	90.72762635
4770	90.726407
4771	90.72592013
4772	90.72529698
4773	90.72412182
4774	90.72336344
4775	90.72242145
4776	90.72161513
4777	90.720471
4778	90.72010589
4779	90.71975741
4780	90.71893824
4781	90.71831812
4782	90.71720207
4783	90.71662665
4784	90.71563006
4785	90.71463181
4786	90.71356566
4787	90.71241985
4788	90.71186723
4789	90.71058976
4790	90.70994012
